1.519189998603846181e+00,9.688809353459199025e-01
-8.270332356985332645e-01,9.106431384861743972e-01
-3.824191599408535702e-01,-2.217789560686860562e-01
-4.396173135077584282e-02,-1.369096011972343652e+00
1.002185235843171984e+00,-1.166963317680618450e+00
8.151406552304178710e-02,5.499657156640141986e-01
8.087811353816096727e-01,-1.351868882652651760e-01
-1.843533367512162124e+00,1.577501243815640830e+00
1.432066678666523707e+00,-1.962589733306753237e+00
9.376790387099276369e-01,5.705430739514228966e-01
1.379122909407038744e+00,-2.024421203207339648e+00
1.221571863491126564e+00,-1.948882975679316232e+00
1.346532127891740815e+00,-1.151777541313899089e+00
-1.492384939362350338e-01,-4.939941629244785082e-01
-1.653773559844038843e+00,2.604440167343582968e-01
-7.210884345840150589e-01,1.061449800596646176e+00
8.217075911516139586e-01,-6.986481475178072387e-01
1.895067388514711348e+00,1.032609688471039094e-01
1.902787781850320492e+00,-4.751454460840648375e-01
-5.305271895899188461e-01,-1.028511009680961180e-01
1.521408939252179848e-01,4.805710440735282973e-01
1.165954394705252639e+00,-6.959775901549879462e-01
5.986112792932295479e-01,-1.015757674135579824e+00
3.144209547124441895e-01,5.347379076489133798e-01
4.000148857312473827e-01,7.369577787530781077e-01
2.156841308089321618e+00,1.285035496499022267e+00
-9.244499267381679763e-02,2.689845160297263948e+00
1.568626497216326077e-01,-6.919649231885738327e-01
1.005495884753783820e+00,-3.595947251808473411e-01
6.494113940060205481e-01,-3.045236886221019956e-01
1.535838326072255233e+00,-6.549471873166556879e-01
-7.665266938958594789e-01,1.356205270777769645e+00
3.730439574949298565e-01,-1.982953576591686973e-01
-1.569420656110535606e-01,-1.242355788586796184e+00
-1.101480887577378720e+00,-1.218568541766063884e+00
-2.301823901590056565e-01,5.494538478846670015e-01
1.292259542115956394e+00,1.007650035525328447e-01
-8.361395118346112709e-02,-2.800852255566937399e-01
1.247876885192469310e-01,-2.441108795689767852e-01
7.656170488686485642e-01,1.521816576558341794e+00
5.582522567235115307e-01,2.717874361816647877e-01
-5.452100112688442746e-01,6.884392766418230558e-02
1.319097362910648163e+00,2.660808715259460958e-02
-5.793607761208653395e-01,8.879081521880120009e-01
-6.987271923391314976e-01,-8.631320509088548712e-03
-1.278181916716703670e+00,-6.996720980499530063e-01
-1.041207356431301800e+00,-4.012767878865894922e-01
8.958960771112867150e-01,-1.280403572546476854e+00
-1.615503024882853467e+00,-4.723963494595826394e-03
-3.021508311699073190e-01,-7.209427030915969148e-01
7.717657240128690255e-01,-2.110908042768419257e+00
-6.291007679180492529e-01,-3.319412790817564129e-01
-1.793574455799488154e+00,-1.537853398016508777e-01
9.869909755049251221e-02,1.226908756259945665e+00
-1.538348398956242702e-01,1.508897478294687899e-01
-9.194352615715597477e-01,3.380239362629832572e-02
8.926123658959108642e-01,-1.150305956650939931e+00
1.091289886575582901e+00,-2.116849698119634304e+00
9.067562713247657724e-01,-1.531589748468873635e+00
5.659796434896935402e-01,1.834389022892986276e-01
6.029949056727285789e-02,-1.462208081174469487e-01
-1.360442612071740998e+00,-2.440380097135383397e-01
-8.911125508471284817e-01,-6.131922024977397301e-02
-4.472822475751832005e-01,-9.668366450509378873e-02
-2.254095805761638371e-01,-2.207224584866800843e+00
-2.590407129203266212e+00,-8.498209882563121376e-01
2.037393853093237284e-01,1.217457839776440842e+00
2.055589857366134088e-01,-1.848913769240532856e+00
-1.691405547676385845e+00,6.608167975341074918e-01
7.716163442530267202e-01,-3.596428722410121015e-01
-6.385386248284551092e-02,-2.976990833421260252e-01
1.714791339205336662e+00,1.953698377613579229e+00
8.336070326032484212e-01,-3.361824146378464828e-01
-1.002294793747690260e+00,-2.760387963286344698e-02
-7.320834567925879055e-01,1.658677169903664650e+00
7.074519604508463511e-01,1.365986130007873500e+00
2.556835140470870460e+00,-2.780176526424731343e-01
-3.973858792242729865e-01,-1.441084844697627654e-01
-1.391762133622213293e-01,-1.125322638821994597e-01
1.666000603185974760e-01,8.573757447114718211e-01
8.918538730727606501e-01,3.218560730741788500e-01
3.133633301233996749e-01,-1.692803897739957542e+00
-7.955327832478141792e-01,-5.798996087176622183e-02
5.997129404065395519e-01,-6.432005545282977188e-01
-3.782725838909171134e-01,7.273415766455173515e-01
-9.267217465263531684e-02,-7.328461115567379558e-01
1.182915204219271210e+00,2.885893237722363391e-01
-1.970858090455440415e-01,-2.183857911299429411e+00
7.245166093230814841e-01,3.126624463594674386e-01
-4.226007179719052376e-01,2.964793079768776596e-01
1.357606127800431439e-01,1.108961755552612560e+00
4.311909737662385500e-01,-9.481933821455165168e-01
-1.087463178627532390e+00,8.245246150762575513e-03
1.581813983126523215e+00,7.205687946446449610e-01
-1.141064026692504507e+00,9.757783796686326783e-01
-1.212844908072517436e+00,7.985282804723832228e-01
1.327846516713187430e+00,-7.398410279225154929e-01
-1.374176756763640261e+00,1.928911582836627114e-01
-1.866925676791340305e-01,2.426523519892382463e+00
8.809042812834697589e-01,7.828133524897481488e-01
-1.128529902111110594e+00,1.878825977904668543e+00
1.450336466544504821e-01,-8.499747026032333785e-02
-3.315811305713818602e-02,1.427118795491997716e+00
-2.228045260302290664e+00,2.298339161712044387e-01
-7.048308106139795637e-01,-6.860667829159348141e-01
-2.004299738550733068e+00,-2.391814302468553421e+00
-2.656372302325344520e-02,-1.725478553739120402e+00
-4.811193579015938249e-01,1.000643111459078360e+00
-7.662069946443408330e-01,7.547807598959602737e-01
6.092363217864003172e-02,5.867137819287223666e-01
6.851931221219169643e-01,7.600422952909940966e-02
1.254010692132779825e-01,-1.447996233445963288e+00
2.639065053009169159e-01,-2.414205136221563297e+00
2.641933744476341328e-01,-1.233135522577543330e+00
-3.258692695108204029e-01,-8.588579423338873475e-01
-7.525923697573349003e-01,-1.706766954407857639e+00
-1.199532785518219624e+00,-1.733734285282778842e+00
-1.045946699097946908e+00,2.518160530895060534e-01
-1.608115578380725497e+00,-5.940766792117714301e-01
-1.026252832394878078e+00,1.118569476993564599e-01
-5.449478428506802086e-01,-6.759104802843113324e-01
9.616837980184824719e-01,9.024758354662762994e-01
-1.226065520062692704e-01,-2.454034202412137766e+00
-1.180888373780684120e+00,-2.539650837661635574e-01
1.488893922384268320e+00,9.176914630621489932e-01
3.831758178505493273e-01,-1.545975572614717748e-02
-1.666303797782261231e+00,6.758054206002247488e-01
8.714504634326459831e-01,-9.203642497374663334e-01
-4.182996138427667598e-01,1.693307286982774551e+00
7.611245015995512508e-01,1.807748362564475020e+00
-2.792545819404129159e-01,3.301797413206912224e-01
5.123237724755185241e-01,-8.777091860982293436e-01
-1.435084784957654680e+00,-6.702260850326510200e-01
1.560451145274980522e+00,2.101791481756492275e-01
-4.149849040717310533e-01,-1.081531491155708347e+00
-1.345407063931154612e+00,1.597666911707056769e+00
-1.267706058761084220e+00,-1.004233561394187513e+00
-3.813108231224991429e-01,-2.238828847592111870e+00
-1.040936737795370437e+00,-1.091280963241756830e+00
-1.189387604473738147e+00,2.979905834318937075e+00
2.628194585051950583e+00,1.290991943532714847e+00
9.200558165040547687e-01,-6.118333199994199223e-01
1.697529942237572476e+00,-1.496312174601686751e+00
7.073564750725532813e-01,1.134702671824035364e-01
-1.318474059935248910e+00,-2.018861943574167039e+00
-1.331683439667274538e+00,1.154669463218624292e+00
1.746085969061479393e+00,-2.661826899132629376e-01
9.870231392292736494e-01,1.072409815180783710e+00
3.479681492207908344e-01,4.380071022116808210e-01
6.432213834130187657e-02,-1.481367289723408975e-01
1.584350637028270059e+00,-1.528111913965886526e+00
6.360456119722300850e-01,3.112823312660631739e-02
1.634611796849634535e+00,7.310854292472356297e-01
-1.346317580526605218e+00,1.638582709848358521e+00
-2.411228825509838941e-02,8.271706994415560787e-01
3.481175106458637702e-01,-1.302481890894474414e+00
-6.306882212445877323e-02,1.061501552830907524e+00
9.126128591496559528e-01,-3.463733650659918673e-01
-1.411656579444719173e-01,7.502959239636345368e-01
9.810139163771433024e-01,1.149527586841964100e+00
8.899197874097727542e-03,1.415885941590817321e-01
-5.138122035740491089e-01,-5.166038826362382430e-01
-2.502407467595805235e-01,1.218977401971034880e+00
6.243902140963644709e-02,-1.359445725931957671e+00
-4.405200365159808173e-01,1.442290762960182493e-01
1.472346787253876688e+00,-2.068295142021821853e+00
-1.934652011457989040e+00,8.823013579956385799e-01
3.514802787156188768e-01,-6.282519305396739862e-01
-1.230337211770176520e+00,-7.046789183838992887e-01
-2.746296287463741770e+00,-1.986424894853743850e-01
-2.223247222695128589e-01,1.218181099760849762e+00
-1.137050034011758415e+00,1.599800364290783428e+00
-2.469268675232551558e-01,-2.158473536425291051e-01
1.275621552590426422e+00,-1.333270781262241578e-01
-1.247997014201813304e+00,1.522660916291117272e-01
-1.176315780413299955e-01,6.280725116365730720e-01
1.362721506799630777e+00,-5.152706459325724353e-01
5.878319965987074402e-01,-8.438072110316939822e-01
5.584398082444670397e-01,1.079966845681939042e-01
1.193282575106451859e-01,-1.243456380686580598e+00
8.592476624959417553e-01,-1.374459851091683227e+00
-6.931032043836797829e-01,8.610652870562670591e-01
-1.437783396697840110e-01,-4.291693372555148434e-02
8.290710825012030938e-01,-7.217093867188225653e-01
7.487265490397038148e-01,-1.690115374533904591e+00
1.564876968516304423e-01,-1.139014719579175133e-01
-1.119264605263319501e+00,6.744798585877220809e-02
-1.360598046103380643e+00,1.504373537644183856e-01
-9.078399625376086524e-02,8.592986145297705214e-01
8.978835515655310129e-01,-1.274864284217679611e+00
1.247523683010015594e+00,-2.309131903705433364e-01
-3.398617712090602483e-01,1.713936603030091321e+00
-1.970223817820347056e+00,4.576389371802428441e-01
1.675123779492915466e+00,-1.533520163740877074e+00
-1.978542797278634024e-01,-1.937755199497332770e+00
5.449609030155182499e-01,-1.866500014736741653e+00
1.858680038148078362e+00,-2.029697661790441199e+00
-5.884196246598270008e-01,9.288142337581728469e-01
2.265462796108332066e-01,1.186283515689078527e+00
2.486596724636351008e-01,-5.171480796021992177e-01
-1.718551562469054161e+00,6.677897452413370516e-01
7.437648376470331613e-01,-1.289886468744392056e+00
1.633376125811030199e-01,-5.677533072896524535e-01
3.459623949209960081e-01,-2.580590955064886866e-02
-6.069689247409658650e-01,5.507436870923994032e-01
4.176120975170615202e-01,-1.061303224798026745e+00
2.380073223884862976e+00,-1.504086535856522799e-01
6.170938726836588950e-01,-1.378382158658607026e-01
2.451515092658202166e-01,3.821543454349660834e-02
-2.046526530379233488e+00,5.411588282231364344e-01
8.129928937198817041e-01,6.445500513229864836e-01
-1.026453704365248187e+00,-4.505425008335669501e-01
3.583295194561972319e-01,4.658197659569134341e-01
1.400281264061334907e+00,-1.372932467007247914e-01
4.015436061062136464e-01,-3.496813647373680500e-01
-1.135684934660790457e+00,2.847667228813178797e-01
7.234319736241988652e-01,1.301914603132864889e-01
3.351207184393531491e-01,-5.801674959939826515e-01
-1.909677768992548375e+00,-3.165196688759157051e-01
-1.552439701782730941e+00,-6.022888573867576367e-01
-1.419059280863105954e+00,-4.911396583304348251e-01
6.979821327282428323e-01,-1.059664666989558857e+00
-1.372091197251197547e+00,-5.314694590043539391e-01
-3.173895671954776732e-01,4.652519093957441787e-01
4.398504673143039945e-01,2.088088842432929582e+00
-1.769107164925771414e-01,8.212496630308402379e-01
-2.177327755991035563e+00,-7.647100243789771434e-02
-4.223619027202967779e-01,8.592479896218201407e-01
7.348039232385112918e-01,-5.578063806920686707e-01
2.569484472444949485e-01,-2.340925606823628102e-01
-4.194302578317236629e-01,6.089647728457977388e-02
-1.431741109940543710e+00,1.826619910732753538e-01
6.127494072602573949e-01,-3.468498443349835592e-01
1.972174882808799268e+00,-1.104101909794249270e+00
-1.090143541373024716e+00,-3.824754251420899309e-01
7.819406173802365689e-01,1.096120056864992476e+00
-1.416403984337078370e+00,-5.349503497000668295e-02
-5.644882765049175077e-01,2.616680637560178102e+00
-4.572665172290525937e-01,-3.781432073593604670e-02
-7.789216100229748863e-01,5.793498819493912988e-01
1.200566397816804853e+00,8.074791391375922833e-01
3.415892192887654555e-01,1.162053282122914588e+00
-8.401023662582672857e-01,9.514490634669275915e-01
-1.590896740593797487e+00,-1.288602143430567892e+00
-1.594220852586167581e-01,7.975290144407145565e-01
9.127555478063239525e-01,6.766483222349570781e-01
6.738829706320474955e-01,9.734769751211587163e-01
1.972689126800075687e-01,-1.487286728271593583e+00
-4.955176819697695301e-01,1.396100684090297417e+00
-1.949929373557939549e-01,-6.221932886024483800e-01
-1.241519129772021696e-01,-6.503058867764412998e-01
-9.592991058881855659e-01,8.503939775813221247e-02
6.341781932549570566e-01,-7.250331528093242328e-01
3.363721464248418669e-01,-4.935854139583225608e-01
-9.709779859635675470e-01,-4.509970198504356653e-01
5.466271218164435453e-02,2.737120705736857396e-01
-4.146278389831735689e-01,5.710489991543165056e-01
5.903128305659584019e-01,-2.289903131056426067e-01
-5.294700572978768838e-01,-3.688691094818321026e-01
5.796297666021275052e-01,6.399337300266509931e-01
-3.318846569845346761e-01,6.627471844842569570e-02
3.410296327116332793e-01,3.996253818397227375e-02
9.990536573608496118e-01,-1.615658388700454973e-01
7.327930764335985891e-01,-1.112567072074203356e+00
-1.075468983949563029e+00,-5.033894261613679477e-01
1.099435198910439615e+00,8.899901274638642723e-02
-1.248555869228827886e+00,1.274581887000959313e+00
6.142170960395456625e-01,2.239699685794961148e+00
8.276500890859446180e-01,1.823300862021469460e+00
-1.109930694264865680e+00,-8.132774508717873774e-01
-1.173128528600491105e+00,-1.766005870895538621e+00
-6.147296589008738321e-01,5.196656389966233247e-01
-3.322085333476758051e-01,2.544787909307746343e-01
-3.623095694971458225e-01,-5.611339985302660205e-01
-1.295976217031123423e-01,1.097657766449428918e+00
3.877476939541413259e-01,-2.024680059594593740e+00
7.756954189510556485e-01,4.509998131229044915e-01
7.075647159754432369e-01,-1.038132301105745281e+00
-3.341000821855453218e-01,4.064605954668479293e-01
6.600460122063431800e-01,-1.195298217373825383e-01
1.913361470458125602e-01,-1.143328148602101635e+00
1.208519437775780636e+00,7.505876975315054489e-01
4.463348304536444711e-01,5.687980035687137947e-01
-7.029493522695338115e-01,-3.172312615948207903e-01
-1.555668398185651613e+00,-1.568706254860419813e+00
3.150919948634015588e-01,1.049046753067808257e+00
1.332157478708867693e+00,8.050696030965840411e-01
1.546168703200674122e+00,6.686136489213277967e-01
9.071224767875459838e-01,-8.911328208259565453e-02
-5.100689743817473643e-01,2.783092346826058217e-01
-3.208780355760135899e-02,8.185938640039762682e-01
5.660801257977770007e-01,4.876331759292865664e-01
1.662602647547575252e+00,-7.558042136033831238e-01
-6.944059023798633268e-01,-2.635879331184984853e+00
-1.058593521110400060e+00,7.418715269099264153e-01
-1.961861466215009120e-01,-6.164839420377706686e-02
1.733210646613938533e+00,-1.667085624411620282e-01
1.000487264906365414e+00,-5.490141251909128606e-01
1.656912049582185853e+00,1.404015702775321062e+00
-1.438634481973162793e-01,-1.362303668743201301e+00
3.769393432815797418e-01,-1.072093185202767307e+00
6.574211712328061064e-02,-1.277364491638859345e+00
2.312155750187566472e+00,1.386293733705386833e-01
-1.585269534789542079e-01,-8.619525566151247098e-01
-6.333082496716223586e-01,-9.527632195290435257e-01
1.161997373515552406e-01,9.375273727688603342e-01
-9.772512439297493803e-01,-5.775186144892336948e-01
6.223883428215160052e-01,-2.233334202722867257e-01
-2.523188931377428057e-01,6.617541922732723680e-01
8.362728397394436630e-01,-1.232149944933075725e+00
-1.028943124833741729e+00,-8.350339704246513284e-01
8.119341269431550392e-03,2.999306201396496202e-02
6.988493572220292327e-01,-8.521184409440437646e-01
-2.018898556996729710e+00,2.731392557638374630e-01
-8.490743569065006824e-01,-8.273932584530203638e-01
4.254032908839716076e-01,-1.015952645475727278e+00
1.088138333366515553e+00,6.886942696242789319e-01
9.786771279657219269e-01,-1.712996501460169740e-01
3.655788456675199694e-01,9.179405152767228238e-01
-1.195020076910281004e+00,-1.313074018023697720e+00
-9.692552209072631264e-01,-6.463786696430202650e-01
7.005155134698035080e-02,-2.750951257623476476e+00
-1.051467243475238567e+00,-2.156666346250742716e+00
-4.506568366807700010e-01,-1.043338373937862940e-01
3.684633871463286470e-01,1.066542925400773889e+00
4.816523274488446887e-02,5.618735100473293276e-01
-1.074900341534783532e+00,9.273067568872950250e-02
5.331863895596242742e-01,-4.481839309950601258e-03
5.737066038857808747e-01,-1.426203290815157843e+00
-1.289126968019804476e-01,-8.254400297918959017e-01
-7.189917838592314869e-02,1.600151634359422426e+00
5.559226361922473547e-01,-4.196775567923398120e-01
4.595069952714898598e-01,2.506836491362385844e-01
1.649103294242654227e+00,5.259309596389498687e-01
-1.349300407203463670e-01,-1.265133741627035402e+00
1.637238751771685485e-01,1.384661105091552935e+00
-1.230941161581296184e+00,5.205093901439112880e-01
-1.906793959888396284e+00,-1.708416164305251339e+00
1.928812133994042055e+00,-1.587769117541521779e-01
-1.481030655051576383e+00,-1.065617300834171610e+00
9.828182394537071653e-02,1.967165741191957140e-01
-1.350358680861514893e+00,-1.093494106384160780e+00
-1.470605166704198163e+00,6.083642096376332686e-01
-2.387275708784648495e-03,7.148195569099837776e-01
1.118491981494277032e-01,1.057248768418292961e+00
-1.378390356372077630e+00,7.495481859584938178e-01
-4.196643558477440861e-01,-1.446110418160404532e+00
2.071666502081066952e+00,-1.556823667300865521e+00
-6.570927038430010025e-01,1.540630265316104142e+00
-2.085307503926023820e+00,1.704455584452783778e+00
1.077815127991055721e+00,-7.534579290970558341e-02
-2.533581812808888278e-01,-3.898211241975995112e-01
1.092347012556612873e-01,1.088452521361549019e+00
-5.855581520675173790e-01,5.250999763398108700e-01
-3.719815574359942589e-01,-1.343091745042003016e+00
-4.991709328507397125e-01,-1.329037366707171985e+00
6.805944422751217804e-01,9.362929238905450813e-01
-5.143730802719984063e-02,5.199444403887264476e-01
-2.672442185288608218e-01,-3.575824808051210613e-01
6.083061429499905248e-01,-1.340226692704215017e+00
-1.020645500567193720e+00,-6.714998522062181063e-01
5.028099180949598956e-01,1.442779889027129725e+00
-3.565327583621913377e-01,1.227695616917030108e+00
2.777563007054609234e-02,-1.204259111334824300e-01
-2.806981654134229065e-01,-4.417882339634089939e-01
-7.164417541153473845e-01,-4.433929327000534770e-01
4.086133758362583968e-01,-2.250613181056104306e+00
-1.225085796771346214e+00,-6.259550053674342029e-01
1.610352467441265034e+00,2.328226644087711517e+00
-3.240028467384992727e-01,-7.783619698946030452e-01
1.407753697297725148e+00,-3.610521062318410301e-01
-5.506794122100262534e-01,6.914435286985536333e-01
4.471982498171320208e-01,-1.381939997040043444e+00
6.429789642877214995e-02,-1.807420111806026464e+00
5.303494056285604774e-01,9.459982042752949072e-01
5.032624814410933123e-01,2.236492338774052069e+00
-1.143081766830924773e+00,1.401379672240886221e+00
-1.284672820346921263e-01,1.062277255048415942e-01
4.921483191583455596e-01,9.313296112601183729e-01
-1.052554849720136326e-01,-1.874000032729334242e+00
-4.959757803896305828e-01,6.406319719911363064e-01
-2.051249599445119198e+00,1.649258727029198346e-01
5.105018939474998962e-01,4.436042948328706298e-02
7.963425775374359805e-01,-9.078198496519431782e-01
8.351481078761214816e-01,5.199492207527739440e-01
1.377576219473145125e+00,-1.759906896920147235e+00
5.121728213795121443e-01,-9.407152264436218214e-01
1.359400655418004478e+00,-1.944378496185354077e+00
5.931122923354444909e-01,3.106683325813594521e-01
-1.033166178399619328e+00,1.537518054080720065e+00
2.923933874463246485e-01,-6.594874333864165772e-01
-1.709805866216257630e+00,1.066717185032819204e+00
-4.267840701780218904e-01,-1.540132810371942274e+00
-1.326041220701635215e+00,1.140416705451919421e+00
2.707687944338630359e-01,9.287904825830565203e-01
2.511155462003984429e-01,5.727715287525527721e-01
-1.513617794535243588e+00,4.010154590803500785e-01
3.008448073373775622e-01,7.073364756936501019e-01
1.157095540113494581e+00,8.664171711021308175e-02
-1.099275660891438688e+00,3.253008326006863737e-01
-5.077288828151473865e-01,-8.209406313435017033e-01
-1.743716778905211179e-02,-7.424505824932815523e-01
-7.540099073148829323e-01,-2.285685740460840609e+00
-1.496386837485554011e+00,-7.255715688393820084e-01
-9.271169136874588546e-01,-2.046535768455277904e-01
-9.564631909309836422e-01,-1.811020463887070553e-01
4.997048503254122309e-01,-1.663714268723824885e-01
-2.383670148966001268e+00,7.155056521092827415e-01
-1.564510276373465292e-01,-7.722571911919154930e-01
-5.162050127662296539e-01,4.203298539854091187e-01
-9.266546276296415696e-01,7.172359733892524902e-01
-1.836488672755554885e-01,3.571976192292737884e-01
1.705504227095300251e-01,2.233858461840212861e+00
3.007643073550327756e-02,2.696636002224396811e-01
-2.171582093038206374e+00,5.338836287414054915e-01
2.767148165869955379e-01,-1.035932779170213536e+00
-3.451688789256949219e-01,2.884892435653471088e-01
1.306836990457726222e-01,-9.867213948960842362e-01
-1.178307586241968963e-01,9.030024491950036647e-02
-1.312871265598205106e+00,-1.238803912482164593e+00
6.524326509856608336e-01,9.744203895642261637e-01
1.252002058381342486e+00,3.956899955175485761e-01
-1.520616802587579475e+00,9.274983202547094630e-01
-1.031646367087845517e+00,-9.772841663445127613e-01
-1.220096214628185738e+00,1.457905422069033063e+00
2.296872376590275988e-01,2.145789976406602850e+00
5.210982747236400092e-01,-1.169434706490789955e+00
-4.218017865692776924e-01,-2.019661242987418892e-01
7.567716149313234997e-01,9.856093333420723468e-02
3.460374174827446914e-01,-2.103964003594822191e-02
-1.534519340219006878e-01,1.010214472787335227e-01
-7.853164964662208147e-01,9.199306952217496669e-02
1.717170638429006135e-01,2.455202207115651181e+00
-2.713711909684437540e-01,8.839291032177867269e-01
1.657820756930035791e-02,-3.087437060855545146e-01
-1.637074657323447147e+00,1.175603060896138086e+00
-1.096221330355234391e+00,3.169678411213973090e-01
-4.444364625710226502e-01,6.332080578033604246e-01
2.819776815013437798e-01,1.299794815918363655e+00
-9.272123597512289539e-01,5.725070850627025365e-01
-3.455354188967372786e-01,1.187943129672523801e+00
-2.191700570525838998e+00,-4.121450643346311754e-02
-1.395259391028011997e+00,-1.915160828900340784e+00
1.355517472162203418e+00,-1.522170649199655335e-01
6.892811901556176180e-01,4.098138314202733890e-01
1.376499615840765633e+00,-1.731618554294483969e+00
-8.609182083984268097e-01,1.634014917065241157e+00
4.764227318629437602e-01,7.619020089164932896e-01
1.162113062759595694e+00,4.325251453571689608e-01
6.550188619951072821e-01,-7.002696117544344734e-01
-4.182263165926888293e-01,3.078140418420595714e-01
5.876846613668362806e-01,5.880306089146837278e-01
1.348874878693732127e-01,6.463283132968865585e-01
3.703068024056743179e-01,-7.074307278194150728e-01
1.145142562432393207e+00,-5.751088625711214819e-01
1.406013820317920437e+00,5.198170618733752996e-02
1.518794820380905852e+00,-3.060689877251080437e-01
-6.908712702763452063e-01,-7.934677193553364427e-01
-3.934952066327497833e-01,-2.325069278942518025e+00
2.687182880386339637e-02,2.531237205833767323e+00
-1.279393645223635190e+00,-1.004064507947777019e+00
5.245512263480262005e-01,-4.063080836634214710e-01
-3.242885450523226402e-03,3.392516133837342629e+00
-3.017878271938749801e-01,-1.938778813642092036e+00
4.798459764909026593e-01,1.010068273748846668e+00
-3.294657898609345548e-01,-1.629929726371214915e+00
-1.915294507965244364e+00,2.583604371272623657e-01
-5.285580051481100217e-01,-3.299181918070148711e-01
-9.489438829429075462e-01,-2.148157826614051302e+00
5.862517780441557358e-01,-4.686879001274756873e-01
-5.069410382703458673e-01,1.234496143805564827e+00
-1.434026425586013787e+00,1.582251259698435719e+00
1.592205778180031395e-01,2.080034639233659666e-01
1.000116079611082398e+00,-2.080234589133716783e-01
-4.939401261286987532e-01,-1.226637445619675582e+00
-5.998269297465496086e-01,-2.114324888992806795e+00
-1.234721917444035366e+00,9.008021775404734255e-01
-5.807829467426258718e-01,-5.440304372105078112e-01
1.184208275211626304e+00,1.165442099503041673e+00
6.202062861043979025e-02,8.383276686513145837e-01
-1.522399249277583078e+00,-1.518540884181385497e-01
-1.070208248056859102e+00,3.271602329384450947e-01
-5.019718091400416915e-01,-3.881260655591161624e-01
5.857145498450573307e-01,1.257148359859226794e+00
1.018390956508285816e+00,6.191874923478214443e-01
-9.036594569666066556e-01,-1.270867270770167812e+00
7.256331533187752036e-01,-4.600060202646445440e-01
8.028244155403685411e-01,4.748739105246205794e-01
-1.156540407211275712e+00,-3.454220772717795929e-01
-2.196881461983526407e-01,3.241785984050254976e-01
-5.122939294514888137e-02,1.760728744064694151e+00
9.491219659448050239e-01,-2.081674385289069562e+00
-1.785752626578484659e+00,-3.995170873399558897e-01
-1.361390378380003652e+00,1.348314638012679811e+00
1.311239639805939494e-01,-1.322136293363070036e+00
7.605066131080920888e-01,1.554610068827441127e+00
-1.721016278187126991e+00,-4.530972457573153034e-01
1.325875112461738725e+00,-2.641857923417355591e-01
-3.935663624412343298e-01,7.824023811132927442e-01
1.537113588416734400e+00,4.053810746420122291e-01
-9.688540432390748691e-01,1.584373523966037256e+00
7.115358807639592387e-01,7.646244811249131024e-01
-1.554294770550323390e+00,5.093343383291443205e-01
-6.639916657895956753e-01,1.952206944939917088e-01
-7.025698910232947014e-01,-2.469693243862845777e-01
4.660741784952012190e-01,-1.486098100758289353e-01
-3.091046406909274055e-02,-8.599209496037749645e-01
1.889417558552105303e-01,-5.349742525927900783e-01
-2.199080333036450341e+00,-1.168973297260350819e+00
-8.853350172107140592e-01,-1.770269116101682305e-01
8.374624488805588740e-01,-7.329929625051688769e-01
-5.203734786088508590e-01,-1.846880973697748729e+00
8.050764427283172431e-01,-3.858148991270962669e-01
2.070878853702590727e-01,1.111659480769422226e+00
-1.339008860081172259e+00,-1.850537588874172856e+00
3.565180737376153486e-01,6.013781344100674886e-01
4.459083592996518908e-01,-2.237324690557806472e-01
7.250244564027328309e-01,6.139353643807159422e-01
6.045573399102368607e-03,-1.765635645518562891e+00
-8.462051214061463433e-01,3.328323994636487315e-01
1.342346241923895844e+00,-2.944581633496639594e-01
1.332932571623975104e-01,3.121285793841068745e-01
-1.035731378649620837e-01,-6.882894950983220461e-01
-1.855567693825929343e+00,-2.017458914293154937e+00
6.419827085773837094e-01,9.602798427059180408e-01
6.593039412655450349e-01,-1.274372358473058464e-01
6.565540941601841207e-02,-1.324020765891229745e+00
4.185321083361659422e-01,-7.171233407816913763e-01
8.390752481727085099e-01,2.877177361768863406e-01
2.942674183130857268e-01,-2.046608176509068677e+00
-1.399233924213262592e-01,5.531376546110720049e-01
1.190154145586317602e+00,1.936150319558233371e-02
7.991044723945628370e-01,-3.116523088856868462e-01
-2.486195968800676837e-01,-2.422156037143484042e+00
4.887428743634429917e-01,4.004731531100514386e-01
1.939492096870901516e+00,2.879011211735071463e+00
-2.279959137883697640e+00,1.442717967001204693e+00
8.017800831135544204e-01,-2.592347847863160637e-01
-1.144155714635789467e+00,-6.817854569879286952e-01
1.311971576545546969e-01,1.829594949223358968e+00
-1.650730447632522413e+00,4.491001286433756179e-01
3.219927070988543583e-01,2.902509541145673611e-01
4.341160940547670877e-01,1.364132636512433772e+00
1.628708959856569161e+00,1.734102609507905401e-01
-9.692713703482473964e-01,-1.312923367164568589e+00
1.759971897932735674e+00,4.403816051372931306e-01
6.950158845967638888e-01,1.321884068577892313e+00
3.290243674133400131e-01,1.021506629209380179e+00
-8.603386455583243997e-01,-9.902978576444821934e-01
-3.505060388441226249e-01,7.745637335536136314e-01
7.089245701955050327e-01,6.270451769589032720e-01
-7.286189252983333864e-01,-8.650018162919502762e-01
-4.464175139304649154e-01,-1.226689625374812076e+00
-1.713269588583153924e+00,-3.265946785585708279e-01
-8.551707276297986215e-01,2.027876791823807756e-01
-2.851622278892173012e-01,1.236500810168981834e+00
3.849759371366971439e-01,8.507789951674020468e-02
-1.949799656008310622e+00,-7.542808173588921861e-02
