-6.609512657481376730e-01,4.829156779190035276e-01,-9.997515177453007371e-03,8.354442432815205599e-01,7.615601489971921545e-01,3.085778347391843757e-01,-5.566631650291091749e-01,-3.662004947245612319e-01,5.060322717749580201e-01,-7.338793390032146702e-01,-1.466407788339044282e+00,7.067903017288801326e-01,7.476903306235345159e-01,-2.913440146854103796e-01,-3.140650360444721123e-01,-4.670038149594551991e-02,8.592175177383128970e-01,-7.159912947251594328e-01,-1.637009448089818298e+00,-1.669508218877291839e+00,3.209259443955430613e-01,5.114889198758322264e-01,-8.515778477344046471e-02,-7.536245886991657095e-01,6.512178796225698285e-01,-3.769348346825086571e-01,-9.458934710183627415e-01,-2.394405758197668987e+00,-1.814175387080424251e+00,2.421648496472416923e-01,-1.187226719313543954e+00,-3.816545661109137511e-01,6.811553167836574829e-01,-9.592368610861098377e-01,-1.756177119943335974e-01,1.829566574384478561e-01,6.116544250093443325e-02,-1.191837438069883293e+00,-4.105056463261845257e-01,-7.893936319956634806e-01,4.795220971905680418e-01,-1.256793037006543601e-01,-7.687590194300596425e-01,8.350325312850844783e-01,1.510532764552613705e-01,-8.921548775123135933e-01,1.142350140029659011e-01,-7.346511034425553532e-01,3.186088842097516416e-01,-1.251636891559281539e-01,1.404063913235891414e+00,-4.102280915012655460e-01,-2.444338362661793718e-01,-2.070146562523540457e-01,5.779598688633769132e-01,3.867272877960779565e-01,-3.400644768160649978e-01,1.478812381087054595e+00,-3.105367791349610274e-01,-6.034975821708350452e-01,-3.952463314425121443e-01,-5.186484177333068324e-01,-4.752435001087979005e-01,4.364367521946051487e-01,1.559575059128783137e+00,-4.636799221620948042e-01,9.457303975988944345e-01,-4.114471293873507851e-01,-7.816240272569281444e-01,4.284081741363082174e-01,-1.796621749729249817e+00,-1.695226085731021959e+00,8.145023447709131004e-01,-4.486994383017564036e-01,-9.976520514354678681e-01,1.815624091525832595e+00,8.375471145966198461e-02,2.489822540960884012e-01,2.140547488789549035e+00,4.748495542984864093e-01,-6.310044912453602883e-01,-7.337918251240636847e-02,2.918859310107458249e+00,1.862636556410720345e+00,-5.538845400033483024e-01,-1.209775347079580232e+00,-1.292812084012536777e+00,-2.205476820835881591e-01,-6.298569536057612162e-01,-5.912787832027834867e-01,-4.147149817626835100e-01,8.061328101306869387e-01,-7.281246748973214666e-01,1.282918355827700863e+00,-8.582688762034278440e-01,-1.000375583887510800e+00,5.003324703632369141e-01,-1.097133034260146633e+00,4.970822674783043627e-01,9.587784199510160921e-01
9.294611687497975061e-02,1.116970395612894018e+00,-1.569771717017445445e+00,-9.620895496137569225e-01,-8.535223796988655742e-02,7.192552450785621998e-01,1.291647595996336384e-01,6.023820371466436646e-02,3.689899439974283490e-01,8.855785864298291177e-01,-7.614246094971220957e-01,7.283868702118766469e-01,-7.107537546258769767e-01,4.093765248977370153e-01,-1.053275546995557477e+00,1.281713762548104762e+00,-2.791306229745272316e-01,8.256734902773235074e-01,-2.202320085584225651e-01,1.402360151663938626e-01,-5.914784720602176415e-01,1.191662069322119571e-01,1.085186541397750393e+00,2.577298375818966591e-01,-6.710939934848608734e-02,1.035284239118189342e+00,-2.069127085790038123e+00,1.087083389214193785e+00,-3.943184761698295127e-01,-4.443600174675109704e-01,1.802399265720545873e+00,-3.332628966977360663e-01,7.669573378676904918e-01,-5.456123935205852149e-01,1.036028123083159391e+00,-1.112513240931773395e-01,1.097119610274947421e+00,1.109028003493044423e-01,-1.676203924017974245e+00,7.600556042805454160e-01,-7.175765390689584078e-02,1.738865709669601856e+00,1.999214166551235572e-01,4.610877186340529565e-01,-1.786193422586193957e+00,4.481217718646158810e-01,-9.519220081458595883e-01,3.249060371111396339e-01,7.329322610706934249e-01,-4.342253986279758782e-01,-1.002981118020769280e+00,-8.161750099574439921e-02,-1.851637779207371270e-01,2.786185040196615947e-01,-1.572703571534709965e+00,1.237449793690200417e-01,1.165950516376993207e+00,-4.570373429084557126e-01,8.036617527429749108e-01,-1.034803826592843867e-01,-4.492365014876309459e-01,-1.920421556508854266e+00,5.036723648429353162e-02,9.210515738097635463e-01,1.585805209948293770e+00,9.708752385142119801e-01,7.952111884226542582e-01,1.311109335931493369e+00,1.946942086321920007e-01,1.569972009461850782e+00,-6.227315683761770471e-01,-2.538211412453669436e+00,-2.252700392811815833e-01,-6.316687497053399269e-01,-6.920816980151550668e-01,1.552565481195648522e-01,-8.093741413877075797e-01,-1.090011369884839487e+00,3.365398767425636373e-01,-1.136816779739530991e+00,1.698702067248850645e-01,2.864052788047381504e-01,-6.524363610277930103e-01,-4.187827742104225925e-01,-9.835473688455574903e-01,-6.962126295635809869e-01,-1.723601411938656680e+00,-1.629323543221029347e+00,-1.587572625115524216e+00,2.348297046699061585e-01,1.536441752642828673e-01,-1.470960008884992565e+00,7.158205183775376845e-01,-3.007776829507092797e-01,-5.528906689048411760e-01,-1.797228584706251464e+00,1.788126514962132152e+00,-2.597600843418685912e+00,-6.636898316924801922e-01,-1.329906754721164930e+00
5.152346999626469248e-01,4.279986873758065968e-01,9.080691302897133665e-01,-7.971492071622646725e-01,-6.377750970597011460e-01,5.728490722781724998e-01,-1.158303026293043131e-01,-8.313429431185521967e-02,-1.982018583031951720e-01,1.465364388915569860e+00,2.105998405114848648e-01,1.584745214145514072e-02,5.503070638229186073e-01,-1.492615910033762983e-01,-4.607722919066609135e-01,-1.148904747092235057e-01,-6.841573377436267478e-01,-1.628539954027941494e+00,1.418249375384269984e+00,-2.048527622537096970e+00,1.711397580573613755e-02,-4.987347552935645911e-01,-2.175550829818234666e-01,7.710954105288686522e-01,4.097993261057059633e-01,-2.493343382838665856e-01,-4.957410636157379979e-01,-1.288077872391408585e+00,-1.829225031302681881e+00,-1.429024270440932609e+00,-1.881480866259781726e+00,7.207529351746752022e-01,2.514462766248117265e-01,1.493592259118789345e+00,-1.247109257759106749e+00,2.505392288647887433e+00,-1.314294726475269126e+00,3.711850116126900745e-01,-5.698266597807598310e-02,5.333416590230662946e-01,-1.865381154244347472e+00,1.099668373902856322e+00,-8.208794092069544579e-01,8.148542822556888998e-01,3.078209854490988606e-01,-1.180770161876202096e+00,1.009478834793004376e+00,-1.225623203846149673e-01,-3.738053654484704835e-02,-9.211387391471853592e-01,-1.883726195473592657e+00,-7.604086842779961275e-01,5.561544433056524461e-01,4.087722541206018079e-01,-5.477294490183639564e-01,-2.372488015111963722e-01,3.996920270884342097e-01,3.676795518668334872e-01,-3.628671774235855962e-01,-6.158758819695945297e-01,-5.938766591544282214e-01,3.841998000934874202e-01,3.452777994682765250e-01,4.420149039598088581e-01,1.586231908155675052e+00,1.699704342976495308e+00,7.500008594095632919e-01,-6.719785842291812195e-01,-7.604381640860120584e-01,-3.487638575718442491e-01,1.391347102527923651e-01,-3.236925132534498317e+00,1.162944141348734306e-01,-1.276399801715385696e+00,-9.867339240608925532e-01,-7.466746758013259599e-01,2.877619366066079265e-01,6.748659797084775522e-03,-4.084832203728928079e-01,-1.934120624476929562e+00,4.726278483781459760e-01,-6.558830461696841807e-01,-3.909138778815176574e-01,6.848203261775651085e-02,-8.406094187066690537e-01,-9.192110418322229082e-01,6.583818661297677899e-01,-1.553573126808387439e+00,3.861147907074753416e-01,-5.482861653892635578e-01,-8.297399029339169729e-01,1.033049107026827063e+00,-1.748663393038651259e+00,-9.492874397867618885e-01,-9.491181867409401729e-01,1.934677042007867387e-01,-6.657887979209030638e-01,-2.768700656011485073e+00,-5.612227487594554365e-01,2.182718091468129007e+00
7.018182267936898810e-01,2.830605885563969526e+00,2.019901938344481063e-01,-1.594724863465018849e+00,1.426662129566331760e+00,2.318748218348347212e+00,-4.679697928035179977e-02,-8.389130528751007621e-01,-4.579560809178238601e-01,-5.929930876021104469e-01,1.139328312195996729e+00,-4.807023332416349715e-01,5.996458678371430207e-01,-3.574997966812342165e-01,9.680222035673544667e-01,3.950103663543875765e-01,-3.461968672686730475e-01,-1.119450138325666311e+00,-2.831266920685616140e-01,-1.346667954339269890e+00,-2.006222953324498792e-01,-1.283853092646101368e+00,2.732347382008947778e-01,-2.301970099387607160e-01,-4.960452952285895889e-01,4.675341797628732587e-01,1.767346759454159755e-01,-1.520742626906175232e+00,-1.699800501268918129e+00,1.865867316969960665e+00,-2.357793532032178285e-01,-2.551998012981183450e+00,1.176847173060233676e+00,1.050084900907405500e-01,7.154731026557884510e-01,1.819126292510894860e+00,-3.725810304224093650e-01,8.889152569493514733e-01,-7.904347939566112036e-01,3.604186553144062555e-01,-1.432552882189490839e+00,1.233190836675712165e-01,5.499421879027425186e-01,-9.033798222637816622e-01,-7.479284086664220177e-02,-6.990755081345120248e-01,-2.093482393231105743e+00,-6.072175618675708375e-02,7.752791238108215632e-02,1.485856867356895039e-01,4.348033954237129350e-01,5.150830387724349979e-01,1.130994524579702398e+00,2.515113680111734085e-01,-1.682032004242792089e+00,1.745526944061225549e+00,1.588288341105353885e+00,8.746910284613336195e-01,3.737610753515214768e-01,-1.167119990173393740e+00,-4.483694843062046020e-01,-8.869934271775919976e-02,-3.737291772711032189e-01,1.420398937950965612e+00,-9.350844338470346573e-01,-1.851645233268847557e+00,-4.774941514656239755e-02,9.699720690013636792e-01,1.015444244552212272e+00,-3.579992437069974276e+00,-6.494084609715794487e-01,-7.284655450993240411e-01,5.523197747381674433e-02,-7.779075859856662278e-01,-5.192583535022372576e-01,-2.562215135246344588e-01,-1.723283148526136843e+00,1.561702344631820560e+00,-1.470475487386229574e+00,-3.582421307734285354e-01,7.372818391844851993e-01,-4.666431011834105969e-02,9.336107683844233618e-01,7.600415074745104915e-01,2.615925789289536008e-01,8.695405265339235523e-01,1.320473069318233605e+00,4.136522782368718953e-01,2.908695346985969987e-01,9.167573277704390566e-01,-1.055058023040114534e+00,8.676884424232073068e-01,6.487983345578793859e-01,9.961784327269036510e-01,1.072050734188963350e+00,7.095981565565798177e-02,1.377993812504165083e+00,-5.974607997365501966e-01,2.234155424236157206e+00,-5.148553411608394192e-01
-1.281553049953420564e-01,5.777482916705897198e-01,-1.040425187623360143e-01,5.639231940466238324e-01,-3.878225015937199482e-01,1.577124217012719098e+00,-3.096333484569128158e-01,-9.076233834963035596e-01,1.346755212206814711e+00,1.355079502584483064e-01,-1.989033390189731132e-01,-2.594497442922223396e-01,3.546102516579849318e-01,1.266723124501066833e+00,1.716420973539340533e+00,-6.938440534524974446e-01,1.247071549915691024e+00,2.314710213993001198e-01,3.026714067149150478e-01,-1.449070086324604656e+00,6.217628535358079578e-01,4.344801966571703450e-02,-5.326766497690763602e-01,4.167811588438962156e-01,5.128069402341979277e-01,9.471941108085271122e-01,5.444001036884138500e-02,-1.077344587725857838e+00,1.053753898697528113e+00,-1.295739919769971049e+00,-7.752932634003874279e-02,-1.616137439564652833e+00,8.418317772900370255e-02,1.453326114057879259e+00,-2.813202380024396043e-01,-1.414088081012385256e+00,7.339969802435170054e-01,-1.583503569859063820e+00,6.295717212991098766e-01,2.155021734515227383e+00,-1.030600254506191638e+00,5.328823165464052769e-01,-1.540078822750865717e+00,-2.723271941155465670e-01,4.162215806853509781e-01,-1.041126597785316354e+00,-1.950227842647060950e+00,7.702125562588445495e-01,1.487916732488762106e+00,-9.009851250352930718e-02,1.138288713144888886e+00,-2.920416881032559808e-01,-7.509565996321962977e-01,-8.105833482372842846e-01,-1.344148947777657810e+00,-3.770312983795320316e-01,-1.965177821562754445e+00,1.044535106396822455e+00,-1.439859357139376073e+00,-2.402000272281165305e+00,1.029949979650144565e+00,-1.554804203589025824e-01,1.743059882287149032e+00,-1.236370237000592676e+00,9.917615717420265042e-01,-1.967449682660683763e+00,-1.765646803442208590e+00,-1.722807629192378842e+00,-1.153530281317047157e+00,5.198911129530427253e-04,-5.877506816658019106e-01,6.302024165988294735e-01,-6.400137013520543761e-01,1.035625164050448133e+00,-3.351243377053866990e+00,-6.155307728026186975e-01,-6.994705133878791337e-01,-9.758267105910490846e-01,-9.193830082465052900e-02,-5.669588295866113264e-02,-8.496633345632371714e-01,7.045672184858355058e-02,-7.098822365354642283e-01,-1.068848861024013219e+00,-3.027999614965338759e-01,1.965286402166258606e+00,-1.913691989102271451e+00,-3.735692382863683436e-01,-1.170117539389723627e+00,2.223799611911674856e-01,1.439729892164138270e-01,-1.279053367530003094e+00,-3.087425917299556066e-01,-4.377600412423842680e-01,3.173601073440656672e-01,1.429197935542889208e+00,-1.407364814328291580e-01,-1.478595912797105519e-02,-1.012107132126361497e+00,7.176487094061534400e-01
4.279576382280447788e-01,-1.283458116228431090e+00,1.806531008109581726e-01,2.729883832337518662e-02,1.048681353417450168e+00,1.079426782676616403e+00,-9.199196294959043341e-01,2.421299319808522643e+00,1.867767461059827161e+00,4.036993766971302966e-02,2.250376540875335341e+00,4.118372338712757430e-01,1.560854521943232376e-01,9.904865422899817862e-01,-8.333179384737009199e-02,1.199678767504367638e+00,-6.075518276645874849e-01,5.479362785292193339e-01,1.512376081797464078e+00,-5.728181613492973057e-01,-6.216061276585912454e-01,-1.196233646302978793e+00,5.558640440423940898e-01,-1.406430059060924442e+00,-1.078892026428349693e+00,1.496992036093413025e+00,-6.713038962771550322e-01,-1.342623983855970871e-01,-2.713594246307414748e-01,1.343892141175961619e-01,1.170091421808843624e+00,5.898347587760870425e-01,2.756597573673643109e-01,-4.371121989723870671e-01,7.669860186765480314e-01,-6.380354449769171099e-01,6.953811932592407485e-01,-2.218242431354083555e-01,8.438196317594359730e-01,-1.061021228183347542e+00,5.997968909004240956e-01,-9.673915113826393464e-01,-6.128676420018872584e-01,1.306832920743430382e-01,8.302130503532528794e-01,1.016243294488141657e+00,-6.472165384989809755e-01,1.433712014285216663e-01,8.494584921077973361e-01,-8.743643009484594053e-01,1.061180105098856297e+00,-3.860824044055895521e-01,1.151043738258693105e+00,2.868756262365869669e-01,3.927160702780056467e-01,6.787939052379463600e-01,1.214555483963508209e+00,9.060759380233510685e-01,-1.075114838031025588e+00,-7.185825659691822409e-01,-1.672018948903727653e-01,-1.401174515729122882e+00,-1.154137164450881770e+00,1.006437222102231355e-01,-8.454385074433105052e-01,-2.054852649383944740e+00,-4.996870724198367308e-01,-1.802849381846380883e+00,-6.167310768222761252e-01,2.991712212463401577e-01,-1.629547068644531249e+00,1.125282920841704115e+00,-9.162976486745492144e-01,6.171700476467000263e-01,-5.706996699821631491e-01,3.605991504148460813e-01,1.072709588057247476e+00,1.292448588216558447e-01,-3.562942766020706364e-01,7.198721813589328278e-01,-3.937220229678226741e-02,-7.588384531893940799e-02,1.074126783481876624e+00,-8.584992377578899436e-01,-7.615666636743370632e-02,5.757563083740203647e-01,-1.611782098038659239e+00,-3.445072337080067326e-01,3.715428828939096317e-01,1.137609219859070597e+00,-1.423968528237914699e-01,1.032468198257569636e+00,9.469561888773357916e-01,-1.153791515322094424e-01,1.083905803837176940e+00,-5.773742186071120219e-01,-2.395079814567734999e+00,-7.784066821727704255e-01,-2.933526314323065542e-01,1.033393729622172241e+00
-6.936661059940780749e-01,3.067048290089029461e-01,-4.072508723867955815e-01,3.265262816115074851e-01,1.299170882254026438e+00,-8.908374633208754334e-01,-1.804961042262334558e+00,5.342387093240185125e-01,-2.812584393388050330e+00,1.163684818352488382e+00,-1.660741383677075134e-01,-9.771801241843077745e-01,1.528851342798682067e+00,-1.020722580865608853e+00,3.229579944192382396e-02,-3.109724053102058683e-02,-1.954474014854481467e-01,-1.158561535325767000e+00,1.844133013050109349e-01,-9.646278683104628771e-01,6.445109492914585791e-01,5.387429178419100850e-01,-8.006973202686317181e-01,-1.547418212901605639e+00,-3.519022231246616284e-01,-4.396202898956277916e-01,4.411491957878139192e-01,1.417835053160558800e+00,2.814411989028617889e-01,3.898026826742703177e-01,-1.418058640274060922e+00,-3.713892527147770739e-01,-5.092360077314047606e-01,8.403652600686984941e-01,-7.774596875558843767e-02,1.447839347483262706e+00,-7.281696879718096982e-01,2.934485131803057922e-01,9.919064195006380702e-01,-8.784967893016385476e-01,-8.984786128060960886e-01,3.630485685747728009e-01,-1.284970495716027949e+00,5.446509743287110128e-01,4.615807799008893042e-01,-1.338594644505492148e+00,-1.917456261409862472e+00,-2.495013279570339540e-02,-1.491967321856841666e+00,9.093491030360183469e-01,7.273308295281711855e-01,1.744306775472299620e+00,2.029304439897523515e-01,6.990129553074442281e-01,2.052237619943258207e-01,-2.575159024087213755e+00,-2.215256020344418264e+00,1.423713235398602894e-01,2.419716094654456473e+00,1.876326560837878965e+00,-9.689252264029680761e-01,-1.048814483904373374e+00,2.076007736079547306e-01,-1.049974908359065484e+00,6.939478898371067572e-01,-5.340659675800544237e-01,-5.598411653886543604e-01,-5.167654460195330035e-01,1.216462212646104213e+00,-3.509130671276539104e-01,1.555440976761373884e-01,2.845107173132741529e-01,1.361379435604255672e+00,-5.377876775404915044e-01,-1.093620392309640615e-01,-1.950515685751644801e-01,-2.172831040515837142e-01,3.741305507468817848e-01,1.558332097931272697e+00,7.600330391022520615e-01,-2.519762328607019763e-01,-1.180974797427631451e+00,2.960944751274680597e-01,-1.978083972978959271e-01,-6.952286713507910276e-01,3.342917260220674147e-01,-1.791394183878109336e+00,8.611762790776694709e-01,-3.181445790544399910e-01,-1.510266404366984450e+00,1.169108754815609691e-01,7.401231507433959633e-01,5.693711338921747522e-01,1.438533944267737508e-01,-6.808767730877852697e-01,-6.667441516651776423e-01,-3.745920035052434649e-01,6.323944278063674540e-01,5.962973208530397695e-01,6.868229425170034874e-01
1.697420867999725191e-01,-6.152712368270741861e-01,1.530440217686797721e+00,3.810010082169132395e-01,-2.745135276862208373e-01,-1.167935173378652491e+00,-8.055429193575665003e-01,-3.975026157037595542e-01,1.082585423695172633e+00,3.411367889756397043e-01,-6.041504398132520326e-02,6.098486006730512443e-01,-1.344089412071979517e+00,6.313778959639321231e-01,-1.196823102811457984e+00,1.597006521288936165e+00,-2.908956822999421155e-01,2.511080951900472938e-02,-4.945691424160434946e-01,2.134105191602324592e+00,-4.497974641012675856e-01,4.145571887335856576e-01,-1.266417641454199994e-01,-1.913378512978173074e+00,-6.495044360954992380e-01,-2.292753604685843771e-01,1.811814850356883999e-01,-9.577182085946179813e-01,1.075329973353018165e+00,4.337409127942586373e-01,-7.033629583627435400e-01,-6.564225953468557639e-01,-1.495184930360639874e-01,3.515695746205423911e-01,3.518341770034656008e-02,2.633850692334741561e-01,3.144218365783259528e-01,1.675497832806957410e+00,1.611738172591327567e+00,-1.404951578666618683e+00,4.052816344806564608e-01,6.491982566532286114e-01,-4.575208869473433304e-01,-3.819893393538806858e-01,-1.906727903926432655e+00,-2.090412656070319120e+00,-5.004919850393504399e-01,-1.296059735070628660e+00,1.277393111147815119e-01,-4.752053411548432527e-01,8.313142612565708189e-01,1.735557564128209718e+00,-9.316233881860806754e-02,-6.019090089376369912e-01,-2.441339997140165030e-01,-9.517124748461094352e-01,3.294487279907773458e-01,5.097668518440752194e-01,6.208754144948657183e-01,-1.366431494931246826e+00,-1.104866560767305550e-01,1.308871092190689644e+00,4.856954030992688409e-01,-2.276958334330341227e+00,8.585969327877741586e-01,-6.884544316344873294e-02,3.868425708663413287e-01,-1.280101637548461957e+00,-7.568894107087033307e-02,-2.178709333550145621e-01,1.272092554895947858e+00,-1.307714298576678480e-01,-2.782651944736880711e+00,6.729502275971862568e-01,5.483025814663735620e-01,1.395147427671108220e+00,7.134609121785584485e-01,-1.240080101911317095e-01,-8.532417240145796500e-01,-2.646070356308133364e-01,-5.863704453315045084e-01,-1.029738650191450500e+00,4.550982868611258558e-01,-1.241623191074879395e+00,-2.185934501318803402e+00,2.657913157434539375e-01,-1.116597548136468054e+00,-1.253506240482574530e+00,1.034574981124676940e+00,-2.858256170913858404e-02,-1.967574119716081760e-01,-1.027021975080405936e+00,4.872827052750083876e-01,-2.326152705917266417e+00,-1.219300062911360671e-01,1.740002185528462864e+00,-4.033859445170641100e-01,7.314985857267998215e-01,-1.035788718364204719e+00,1.034679916275330180e+00
1.698583147812258720e-01,2.467888471049442534e-01,5.038976603677822741e-01,7.118920070085115182e-01,-1.489035348565416417e+00,2.243419666109567778e+00,-8.767679770386122007e-01,-2.220904715875134272e+00,-1.679079261109496013e+00,1.050024023241124871e+00,2.127028707438314292e-01,-3.173358380893436803e-01,-3.711377696323750475e-01,-3.114294615131306121e-01,3.341964073843226718e-02,-1.761681019787546099e+00,-1.911882478842628963e+00,-1.389847611113491643e+00,9.385951644530824423e-01,-6.497185625408276044e-01,-1.173019427937981751e+00,6.628079674337209459e-01,1.053563304879529650e+00,-1.370384519167554549e+00,5.775717196739150738e-01,5.316319900764582274e-01,-1.064584249921147974e+00,3.039664270819107950e-01,-1.092483238126365386e+00,1.272399991228606142e+00,-1.211582236495370113e+00,1.040241905341882989e+00,-5.580092959979234823e-01,-2.521965180552024677e+00,-4.962122568239005771e-01,-2.590237174546277110e-01,-8.189071471645876787e-01,3.373558972288526192e-01,1.355901035956626026e-02,-9.000320490617398639e-02,7.035955182267423780e-01,5.095862326363791439e-01,-1.339766999983543316e+00,3.111739153344209807e+00,-6.096812049566979752e-01,6.230214372696082359e-01,-7.668749162870253100e-02,4.643507664622538922e-04,-4.724480112433713797e-01,-1.054991536530661689e+00,1.145856650794652848e-01,-2.722252868341694665e-01,1.042891085287311448e+00,1.414939722135650502e-01,5.406535247717338954e-01,-3.040624836053528735e-01,-1.752603108206332583e-01,1.194956227613209299e+00,-2.211683975447721551e+00,1.544036849163364478e+00,-5.884335688776319850e-01,-1.727532731717797088e+00,-9.470850556035328438e-01,-1.078484701599313977e+00,-9.980315208032449759e-01,1.237004942943021657e+00,2.829811823598410436e-01,-2.187515127745050247e-01,1.585570970019909876e+00,-1.991671852219395467e+00,-4.109105103385346514e-01,-7.105776679669565388e-01,3.360463183578884516e-01,-4.557879770802361064e-01,-5.175058179742435538e-01,8.078036777787830358e-01,-3.184966685319488844e-02,3.285877916650643549e-01,7.046065370771463499e-02,2.935395256912952111e-01,1.868399523667050796e-02,2.181135468298175617e+00,1.167017649426133730e+00,-1.004597281813510046e+00,2.525698603984480317e-01,-7.449551592450955884e-01,-5.671495946713452918e-01,2.304042225603133986e-01,-3.284598791532673812e-02,-9.562379703905131700e-01,3.218844380333586996e-01,-4.368976485437252588e-01,-1.439520198673049700e+00,8.612364378600015913e-01,5.096578161187153011e-01,1.553977610397932363e+00,3.131895721172683889e-01,-2.258510111557472944e-01,-1.252953845308315328e+00,-1.279581181796493716e+00
-1.934981626646611330e+00,-1.152490141193766693e+00,9.124796812343889396e-01,1.516667308229982414e+00,5.399654313511603743e-01,-1.354487439531000703e+00,6.138808526541972288e-01,2.127768954018378178e+00,-7.460912388422872299e-01,-2.172169009922221505e+00,1.444439960385243360e+00,1.236980340015266577e+00,-5.729798766808893440e-01,6.962822912805997078e-01,-5.734357563118891443e-01,1.064351739114670847e+00,8.861494657322672996e-02,-1.431893006044539174e+00,-9.413388883539014484e-01,-1.464393687029967417e+00,7.709375456466416310e-01,4.385894749466675568e-01,-7.115034222217525572e-02,9.877867796404562473e-01,1.724788214043769530e-01,-4.302612684582232117e-01,7.959387704065877811e-01,-7.423344804708952027e-02,-8.469740865723971446e-01,1.706816528758042240e-01,-5.780728049294955873e-02,-3.945901509332969126e-01,-1.165754823246337057e+00,5.988450464089533076e-01,-1.211955503172047754e-01,-2.314079672220629436e-01,-6.863505687795693477e-01,1.162365326433251855e+00,-4.365552451907640519e-01,5.608396092187137305e-02,1.316214849675582943e-01,4.705081280745718186e-02,1.284223644305416689e+00,6.213282544185735334e-01,-5.794535795538080514e-01,1.229844360166706535e-01,-1.571957749450570097e+00,-1.466191156755673131e+00,3.209665557648938572e-01,5.743653644158640548e-01,1.452934281838420327e+00,-2.857808519531244151e-01,-7.240950753873212076e-01,-2.144351936350251009e+00,-2.341176747654344012e-02,-1.116324379199673533e+00,-2.150061475704416303e+00,8.480242383172516274e-02,-9.741084702648891147e-01,-1.117933683564146519e-01,-1.132084586655522696e+00,-1.342937910625977838e-01,-1.755292174177780495e-01,4.915512427951362340e-01,-3.448243341862282981e-03,-1.904007596672408154e+00,1.283625501510652134e+00,1.032796153986162091e+00,-7.279990945648419087e-01,5.742052261593401097e-01,6.847174658260134494e-01,1.989057031394158681e+00,-8.464331705677270445e-01,-2.082027492594413332e+00,4.516068599293040497e-01,6.511511446929804658e-02,1.443062914585125367e-01,6.485351672001381518e-01,-2.800317221683070290e+00,3.619681117030257300e-01,-1.176789015861215981e+00,-1.274349784874782843e-01,8.934431257699362305e-01,-6.208527498441512860e-01,3.710770011116709677e-01,4.699458639361357437e-01,4.251734768731205150e-01,4.096431877664359900e-01,-1.272524883512915705e+00,6.049775768977931900e-01,1.142718592754880635e+00,5.541063252464729638e-01,-2.602987845385798873e-02,8.876371096188179211e-02,-6.408039448189700726e-01,-8.096095683735025084e-01,-1.416071592103784527e+00,-9.055130799831537791e-01,-1.726685260297733171e+00,7.245033585205067350e-01
