1.359203467966433543e+01,-1.510978673823429830e+01,-6.874808573652400945e+00,-1.523433621786227654e+01,1.102368211926320463e+01,1.781885550708111055e+00,2.002626445407273437e+01,-1.061692474185104551e+01,-1.098245108485517818e+01,8.133121747795053480e+00
-1.337501341831331203e+01,3.257901304790569696e+01,-6.933218952479024644e+00,-9.640695207803002376e+00,-9.643484192258595655e+00,-5.426685800175467200e+00,9.971361157447180545e+00,2.263732304862617895e+01,-8.973071559798052377e+00,-7.915210351965031421e+00
-8.195969019310787473e+00,-8.162570660942787271e+00,-5.958599196155385691e+00,-6.400103620322758147e+00,1.361360215438128130e+01,1.199211594749625398e+01,-7.547925167153803905e+00,-4.837026611741982229e+00,-6.591630222092230262e+00,1.604810440609803379e+01
2.823380994502507235e+01,-1.094800092927927615e+01,-8.210403933699886636e+00,-9.493094605155539156e+00,-1.263420304946246375e+01,8.916385790066254202e+00,-9.162513317710569538e+00,2.042819877264409811e+01,-7.023300030546708150e+00,-3.345261610115202622e+00
9.829803983533702549e+00,-2.151619712531724460e+01,1.461920778479237093e+01,-2.156074810512978956e+01,1.266910049317540476e+01,3.674084707712472753e+00,1.312767248134546172e+01,-2.360145699738197678e+01,1.117703818570801211e+01,5.377287233928833565e+00
-1.315703823944974005e+01,2.620399416110640090e+01,-4.139788743945497451e+00,-1.238142043336099007e+01,-1.058725294863264033e+01,-6.131226086599342651e+00,-6.640076694623185283e+00,1.791103613483286949e+01,1.050759969589756615e+01,-2.124441473392121971e+00
1.287056795905105133e+01,-2.275636452985149205e+01,1.286188333659807981e+01,1.125123237744033133e+01,7.249055848081439102e+00,3.921354729079252754e-01,1.262135363772796381e+01,-1.914627258529820253e+01,-1.265231342114813273e+01,-9.928860865396284652e+00
1.078806810043432307e+01,1.926079100313194559e+01,-9.899140358415705165e+00,1.016764453436442039e+01,-1.419990204624733821e+01,5.413536337611689397e+00,-9.780180412606997109e+00,-9.154781428808620447e+00,4.604279711333530756e+00,-9.848306517699180418e+00
-2.261217884857442328e+01,1.700794772171339986e+01,1.038211363482085581e+01,-1.628763589817881297e+01,1.026727041579926691e+01,-1.974540810558556458e+01,-1.703811568654478137e+01,1.021148498736644683e+01,9.530589485180641418e+00,1.058061629209188936e+01
-1.143738742377723305e+01,2.595022447378803321e+01,-1.488703402004425413e+01,-7.351841419493544194e+00,-1.363280650876543554e+01,-7.566990355573312677e+00,-1.355698817774385034e+01,1.614768320181138250e+01,1.108936762241307150e+01,1.384537552794856552e+01
-2.418521625109112705e+01,-2.588092153726989864e+01,9.633883616189475418e+00,1.003392634905816827e+01,7.737930734720221082e+00,-3.794566430683877112e+00,2.177930209422767049e+00,8.953332686272736041e+00,7.595164817673102142e+00,9.877623246692651904e+00
1.440700552868096729e+01,2.382641881183850785e+01,-1.191196574377979900e+01,9.183860184323307863e+00,-1.754861880785315265e+01,5.187247129185487360e+00,-1.594433912814581333e+01,1.982473110307022424e+01,-1.399957367624691251e+01,-1.870025565727826233e+01
1.941315118824975627e+01,-1.781890247508733438e+01,-1.169182817773962313e+01,1.611992686600508407e+01,-1.301872437186990972e+01,1.376071944319497087e+00,-1.065214171373060026e+01,1.722146001345106470e+01,-9.735445404365959732e+00,1.092962580883180301e+01
-4.033532466451335452e+00,1.489380101393073907e+01,6.313496418046750769e+00,7.376000913500283529e-01,1.036083787111816434e+01,1.517624776833280675e+00,8.531256317378907994e+00,-2.741916859448873112e+01,2.720273005764374918e+00,-2.044183207383795065e+01
-1.732790506039780354e+01,2.896418041504792384e+01,-1.256867594837568802e+01,-1.316717554548100644e+01,1.524061390752398637e+01,-9.388123937767815619e+00,-1.667238667917027328e+01,1.750542478296261706e+01,-8.069860516346773593e+00,1.333940755890653307e+01
-2.326152745034952574e+01,1.904589760721842850e+01,-1.211451573953018945e+00,-1.980994948459893124e+01,4.973698810605961640e+00,-1.438068790511212036e+01,1.321743913382600510e+01,8.579610209959067646e+00,3.734533467316325517e+00,1.029286810923634121e+01
2.083190750783301226e+01,-8.322109448659530173e+00,-1.351444854618869051e+01,-4.036339102495163367e+00,-1.505507193047072434e+01,-1.045627509318703741e+00,1.705748893599519889e+01,1.996001377762395990e+01,-1.036609318567526294e+01,-6.796495728526166680e+00
1.784490056203949848e+01,2.092866490491318743e+01,1.346916637822505614e+01,-1.458472238120223885e+01,-1.375169270575345237e+01,-7.862314627039284964e+00,1.744218070599180948e+01,-9.752271896185348510e+00,-8.204135520594705966e+00,-1.067766743255894824e+01
1.063759708399330073e+01,-2.304746698141137173e+01,-1.459289973431689624e+01,9.682874466169710814e+00,8.876589493335979242e+00,2.861017209498684544e+00,-2.478209313774629052e+01,8.377664471304392180e+00,1.079332657095273618e+01,9.522590477211414495e+00
-1.352006857640685844e+01,2.909417233661758218e+01,-7.803308356481124086e+00,2.014125584909075783e+01,-8.062219124881542243e+00,6.418875800473778703e+00,-6.870723253335203395e+00,-1.071721904985900764e+01,-5.021879325384722925e+00,-6.696086731368637857e+00
